100000,-0.021111335
100001,-0.106557353
100002,-0.021111335
100003,-0.107505145
100004,-0.045629314
100005,0.00542027
100006,0.030263235
100007,-0.018642808
100008,-0.061031029
100009,-0.017585247
100010,-0.083507308
100011,-0.048863635
100012,0.051316035
100013,-0.04087461
100014,-0.02730277
100015,0.010038408
100016,-0.089530838
100017,-0.091031338
100018,0.192669955
100019,-0.061449586
100020,0.033589695
100021,-0.041357772
100022,-0.02424782
100023,0.078174923
100024,0.010193638
100025,0.128058099
100026,0.010005968
100027,-0.04130056
100028,0.005491388
100029,-0.060879353
100030,0.102479811
100031,0.078749776
100032,-0.033726709
100033,0.00387431
100034,0.546088453
100035,-0.02735162
100036,-0.061318493
100037,-0.041504232
100038,-0.054099212
100039,0.01008909
100040,-0.027204867
100041,-0.055776293
100042,0.365184338
100043,0.005489793
100044,-0.093431734
100045,0.194467789
100046,-0.045860735
100047,-0.02110481
100048,-0.092086979
100049,0.000774853
100050,-0.021009525
100051,-0.089319793
100052,-0.024039739
100053,0.005420283
100054,0.138660518
100055,0.13401578
100056,-0.044131599
100057,-0.00157401
100058,-0.04899488
100059,-0.012036681
100060,0.005491008
100061,-0.009293978
100062,0.13580507
100063,0.006073218
100064,-0.093143406
100065,-0.028345885
100066,-0.043024792
100067,-0.004656928
100068,-0.143501413
100069,-0.041309279
100070,0.009922785
100071,-0.02369597
100072,0.009987955
100073,-0.021111495
100074,0.00549128
100075,-0.040190687
100076,-0.045487817
100077,-0.050747441
100078,-0.022893868
100079,-0.118450066
100080,-0.023659006
100081,-0.028396515
100082,-0.092575071
100083,0.194403824
100084,0.050606959
100085,-0.019250694
100086,-0.061380463
100087,-0.018334055
100088,-0.024173214
100089,-0.107570418
100090,-0.300409217
100091,0.40214144
100092,-0.744921366
100093,-0.061150758
100094,-0.061086948
100095,-0.061150188
100096,-0.53355129
100097,-0.217154274
100098,-0.2028566
100099,-0.371063364
100100,-0.296035677
100101,-0.349052919
100102,-0.583515759
100103,-0.231947555
100104,-0.634573287
100105,-0.741363916
100106,-0.240466188
100107,-0.30899008
100108,-0.061145305
100109,-0.4336006
100110,-0.740980735
100111,-0.240545127
100112,-0.24058663
100113,-0.433310552
100114,-0.061149467
100115,-0.600115759
100116,-0.433258908
100117,-0.240608798
100118,-0.741021005
100119,-0.284273758
100120,-0.061147168
100121,-0.741520605
100122,-0.061155425
100123,-0.371879716
100124,-0.06114562
100125,-0.581957533
100126,-0.538755321
100127,-0.741335785
100128,-0.693846741
100129,-0.154165369
100130,-0.240618052
100131,-0.741576763
100132,-0.240546163
100133,-0.061111863
100134,-0.476830107
100135,-0.061150345
100136,-0.754902654
100137,-0.491310773
100138,-0.266394548
100139,-0.084409665
100140,-0.514518847
100141,-0.120414218
100142,-0.202824225
100143,-0.036374883
100144,-0.740977201
100145,-0.150097695
100146,-0.433746032
100147,-0.370540844
100148,1.663965227
100149,1.453808777
100150,1.291621489
100151,2.386598564
100152,3.436871367
100153,1.426160925
100154,1.752308242
100155,-0.695475844
100156,-0.339747453
100157,-0.050830904
100158,-0.385435364
100159,-0.524745904
100160,-0.455884205
100161,-0.278069981
100162,-0.498987618
100163,-0.783804067
100164,-0.528918313
100165,-0.246265944
100166,-0.339729146
100167,-0.516779556
100168,-0.621816365
100169,-0.503154851
100170,-0.516785881
100171,-0.866717786
100172,-0.621926195
100173,-0.126593879
100174,-0.866756036
100175,-0.502709643
100176,-0.62210629
100177,-0.621807732
100178,0.254145785
100179,-0.339827986
100180,-0.596579742
100181,-0.953978944
100182,-0.273056534
100183,-0.114933799
100184,-0.954092311
100185,-0.272961724
100186,-0.385522304
100187,-0.287946665
100188,-0.457128285
100189,-0.126911586
100190,-0.62207621
100191,0.225895415
100192,-2.004300078
100193,-0.968860825
100194,-2.069803591
100195,-0.500572074
100196,-1.531992695
100197,-1.222709874
100198,-1.107248814
100199,-2.197811746
100200,-1.612036885
100201,-2.221023943
100202,-1.73902102
100203,-1.738414472
100204,-2.3965479
100205,-2.022380408
100206,-0.764962645
100207,-2.070128876
100208,-1.986138143
100209,-2.167290206
100210,-2.244391361
100211,-0.615997259
100212,-1.21204214
100213,-1.107068479
100214,-1.620910358
100215,-2.047158125
100216,-0.883171345
100217,-2.167374491
100218,-1.289059921
100219,-2.001576754
100220,-1.222403114
100221,-1.212575504
100222,-1.107286289
100223,-1.404866624
100224,-0.990007711
100225,-0.96873905
100226,-2.462544214
100227,0.07082359
100228,0.16410137
100229,0.034719941
100230,0.100205868
100231,0.025189308
100232,0.065703184
100233,0.022650165
100234,0.085173334
100235,0.069036312
100236,0.023684901
100237,0.039093775
100238,0.07058455
100239,0.038069951
100240,0.013798736
100241,0.027523105
100242,0.082275273
100243,0.030942983
100244,-0.015588698
100245,0.085200431
100246,0.08607568
100247,-0.006572487
100248,0.084482303
100249,0.145958357
100250,0.090210843
100251,0.128353947
100252,0.07146828
100253,0.023823455
100254,0.044597875
100255,0.085046519
100256,0.02855585
100257,0.063602055
100258,0.075708674
100259,0.086498783
100260,0.045624617
100261,0.10009581
100262,0.061983727
100263,0.0480353
100264,0.067492897
100265,0.037612541
100266,0.033748465
100267,0.039878373
100268,0.112509347
100269,0.1290606
100270,0.053349799
100271,0.04471469
100272,0.125919457
100273,0.063592868
100274,0.085176149
100275,0.116907948
100276,0.100211625
100277,0.12825564
100278,0.073853792
100279,0.044724832
100280,0.045260323
100281,0.070682305
100282,0.056976252
100283,0.085023569
100284,0.100212553
100285,0.07398519
100286,0.01289481
100287,0.069124872
100288,0.023705499
100289,0.1353463
100290,0.076527504
100291,0.10035905
100292,0.066568358
100293,0.043290457
100294,0.052774153
100295,0.061834157
100296,0.188841695
100297,0.068650149
100298,0.04716111
100299,0.06592949
100300,0.018134955
100301,0.027158092
100302,0.086602058
100303,0.085024477
100304,0.063624918
100305,0.070691185
100306,0.012997006
100307,0.10026177
100308,0.029644173
100309,0.034715486
100310,0.04594778
100311,0.001201622
100312,0.063320572
100313,0.057004105
100314,0.068702679
100315,0.022514155
100316,-0.523236032
100317,-0.377551324
100318,-0.73667525
100319,-0.529025574
100320,-0.304674739
100321,-0.025377555
100322,-0.525086615
100323,-0.296391359
100324,0.01436
100325,-0.155401395
100326,-0.123352284
100327,-0.30303952
100328,0.12713234
100329,-0.48409491
100330,0.014495294
100331,-0.695151832
100332,-0.155360915
100333,-0.663798632
100334,-0.155374192
100335,0.127154268
100336,-0.391916354
100337,-0.695219383
100338,-0.314675485
100339,-0.301556929
100340,-0.447134097
100341,-0.438690469
100342,-0.306325212
100343,-0.155362575
100344,0.014275131
100345,-0.756917209
100346,0.267926192
100347,0.12707642
100348,-0.67703402
100349,-0.495702422
100350,-0.441377559
100351,-0.807509165
100352,-0.313264138
100353,0.014664624
100354,0.12713469
100355,-0.160195657
100356,-0.687270745
100357,-0.284728342
100358,-0.377616919
100359,-0.73669015
100360,-0.511608925
100361,0.12709097
100362,-0.500558704
100363,0.014743043
100364,-0.447133272
100365,-0.372005942
100366,-0.210388865
100367,-0.513509937
100368,-0.155396332
100369,0.014231093
100370,-0.154936047
100371,0.127100855
100372,-0.567765419
100373,-0.699600213
100374,0.12766878
100375,-0.316564497
100376,-0.663756043
100377,-0.523134817
100378,-0.679802564
100379,-0.451990222
100380,-0.372040017
100381,-0.495734728
100382,-0.557154117
100383,-0.484164585
100384,-0.444795572
100385,-0.330555647
100386,0.014314043
100387,-0.330163607
100388,-0.418463345
100389,0.235570541
100390,-0.134667091
100391,0.433385915
100392,-0.105519523
100393,0.366439211
100394,0.366361241
100395,0.084124362
100396,0.1604331
100397,-0.336522652
100398,0.007456002
100399,-0.243701816
100400,-0.080699312
100401,0.212276241
100402,0.010071357
100403,0.079952662
100404,0.129602178
100405,-0.09325826
100406,-0.251095843
100407,0.366361731
100408,-0.177163882
100409,0.080048594
100410,-0.365758841
100411,0.139463946
100412,-0.323634538
100413,0.139276046
100414,0.366361856
100415,-0.054005606
100416,-0.365875234
100417,-0.177233525
100418,-0.349503928
100419,-0.000107172
100420,0.139262483
100421,0.079952256
100422,-0.339747821
100423,0.44506211
100424,0.366360353
100425,-0.150220464
100426,-0.424093271
100427,-0.028725015
100428,0.080455443
100429,0.366359436
100430,0.055702778
100431,-0.024617976
100432,0.160534774
100433,-0.171942429
100434,0.366362136
100435,-0.200910113
100436,0.079925143
100437,0.058617492
100438,-0.248672026
100439,-0.044286982
100440,0.279606534
100441,0.139243691
100442,-0.244444127
100443,-0.134667131
100444,0.366361953
100445,-0.240822278
100446,0.366386828
100447,0.086601187
100448,-0.264661011
100449,-0.253798916
100450,-0.262555844
100451,-0.14144667
100452,-0.15028487
100453,-0.234028425
100454,-0.04002648
100455,-0.097418304
100456,-0.206866076
100457,0.080042766
100458,0.069985207
100459,-0.117274775
100460,0.433390088
100461,-0.32363531
100462,-0.150254797
100463,-0.00258029
100464,-0.044990448
100465,-0.00268522
100466,0.092208392
100467,-0.066494786
100468,-0.057830253
100469,-0.057514135
100470,0.049074737
100471,0.025408723
100472,-0.072664445
100473,-0.047276986
100474,-0.086094774
100475,-0.077512775
100476,-0.083610103
100477,-0.054423416
100478,-0.018075838
100479,-0.077160125
100480,0.069001727
100481,-0.053891453
100482,-0.072553813
100483,-0.076768403
100484,0.011943037
100485,0.105896347
100486,-0.000381263
100487,-0.05795533
100488,0.048743293
100489,-0.05031009
100490,-0.073368419
100491,0.012889357
100492,-0.071627385
100493,0.113785634
100494,-0.077008235
100495,-0.057847305
100496,0.01964297
100497,-0.042113867
100498,0.014286159
100499,-0.078053475
100500,0.064174357
100501,-0.056740748
100502,-0.050397632
100503,-0.069305168
100504,-0.07260355
100505,0.207949412
100506,-0.057966563
100507,0.051660207
100508,-0.050167917
100509,0.021174864
100510,-0.035281384
100511,0.261495258
100512,-0.072734756
100513,-0.057969683
100514,0.103359027
100515,-0.047422194
100516,-0.087328738
100517,0.131360228
100518,-0.057835113
100519,-0.030743686
100520,-0.066367925
100521,-0.076155709
100522,0.019651155
100523,0.133143373
100524,0.021066752
100525,-0.07754302
100526,-0.022535897
100527,-0.036701134
100528,-0.073544888
100529,-0.002711245
100530,-0.069257278
100531,-0.057981055
100532,0.049323923
100533,-0.066096385
100534,-0.026886738
100535,-0.095681085
100536,-0.027114018
100537,-0.07746696
100538,0.021483361
100539,0.050944224
100540,0.13285785
100541,-0.073426987
100542,0.04992749
100543,0.010422914
100544,0.01943198
100545,0.133023132
100546,-0.062384628
100547,-0.078035059
100548,0.092218798
100549,-0.04719961
100550,0.052143742
100551,-0.077169108
100552,0.113281851
100553,0.003766362
100554,-0.061451267
100555,0.032999263
100556,-0.052696524
100557,-0.045454455
100558,-0.051684497
100559,0.037576914
100560,-0.055099964
100561,-0.041024141
100562,-0.039847952
100563,-0.031677592
100564,-0.008596363
100565,-0.024955825
100566,-0.046981097
100567,-0.051353097
100568,-0.055135395
100569,0.200609849
100570,-0.05406632
100571,-0.043389277
100572,0.894781846
100573,-0.045423365
100574,0.227172719
100575,-0.04544296
100576,-0.031894778
100577,-0.056175334
100578,-0.055148906
100579,-0.007101533
100580,-0.054004238
100581,0.422246559
100582,-0.054068943
100583,0.21942111
100584,0.105370993
100585,-0.045444983
100586,0.159967866
100587,0.219680334
100588,-0.044611037
100589,-0.007047756
100590,-0.055757351
100591,0.178919074
100592,0.229823378
100593,-0.044200091
100594,0.088126731
100595,-0.013953771
100596,-0.05408603
100597,-0.008225278
100598,-0.055050318
100599,-0.051693875
100600,0.392287047
100601,-0.045445755
100602,-0.020193744
100603,0.371826154
100604,0.105399869
100605,-0.024590473
100606,-0.003213648
100607,-0.005680578
100608,-0.061472457
100609,0.015580462
100610,-0.006021306
100611,-0.055034476
100612,0.30551441
100613,-0.014204898
100614,-0.040941269
100615,-0.032619464
100616,-0.039824755
100617,0.179064169
100618,0.219545674
100619,0.003383082
100620,0.067554326
100621,-0.056488606
100622,-0.055092469
100623,0.016459553
100624,-0.018525278
100625,0.096054132
100626,-0.031339502
100627,-0.039752789
100628,-0.061927404
100629,-0.033728982
100630,-0.054018495
100631,-0.05514949
100632,-0.061451272
100633,-0.018631046
100634,-0.045456793
100635,-0.05263733
100636,-0.039375549
100637,-0.033141783
100638,-0.066677207
100639,0.026262382
100640,-0.037325761
100641,-0.062519602
100642,0.371867055
100643,0.096426858
100644,0.106115114
100645,-0.052425644
100646,0.053990766
100647,0.164021781
100648,-0.055144585
100649,0.105670571
100650,-0.046035349
100651,-0.107623559
100652,-0.177402635
100653,-0.086099035
100654,-0.134092224
100655,-0.12646531
100656,-0.138445672
100657,-0.104124624
100658,-0.123831842
100659,-0.125591583
100660,-0.125732381
100661,-0.119543474
100662,-0.10162016
100663,2.736620457
100664,-0.13801257
100665,-0.164779842
100666,-0.129280577
100667,0.12345513
100668,-0.126451063
100669,-0.130700888
100670,-0.138458333
100671,-0.094490377
100672,-0.138073163
100673,-0.075330749
100674,-0.129406963
100675,0.230452445
100676,-0.129407875
100677,-0.094370508
100678,-0.05596786
100679,-0.107495573
100680,-0.075431527
100681,-0.087019895
100682,0.063495323
100683,0.124582857
100684,-0.120690502
100685,-0.094645263
100686,-0.067980537
100687,-0.129412573
100688,-0.115141494
100689,-0.138118313
100690,-0.139996216
100691,0.316839472
100692,0.120277617
100693,0.249580248
100694,-0.094462442
100695,-0.148728592
100696,-0.177411805
100697,-0.117494601
100698,-0.138024082
100699,0.213555085
100700,-0.104180054
100701,-0.160937826
100702,-0.115067058
100703,-0.174815093
100704,-0.137577115
100705,-0.098930768
100706,-0.080282055
100707,0.2078726
100708,-0.094133412
100709,-0.17647654
100710,-0.181778817
100711,-0.138097493
100712,-0.17740373
100713,-0.064910373
100714,-0.126458175
100715,-0.134151689
100716,-0.048786317
100717,-0.133213297
100718,-0.17861585
100719,-0.106331336
100720,-0.121411856
100721,-0.177937385
100722,-0.148800251
100723,0.249626624
100724,-0.030874149
100725,-0.138626387
100726,-0.060036119
100727,-0.099131162
100728,0.207996247
100729,-0.138071893
100730,-0.773060234
100731,0.375078932
100732,-0.845738287
100733,-0.506189123
100734,-0.831524542
100735,0.012784996
100736,-0.085769362
100737,-0.83027522
100738,-0.574616834
100739,0.002961852
100740,-0.389796536
100741,0.003143997
100742,-0.333992267
100743,-0.764333062
100744,-0.83176793
100745,-0.500243303
100746,0.012753864
100747,-0.663300574
100748,0.074343887
100749,-0.527910476
100750,0.003047422
100751,-0.500107563
100752,-0.28087877
100753,-0.706082264
100754,-0.663906993
100755,-0.763232707
100756,-0.360321335
100757,-0.50020792
100758,-0.766287227
100759,-0.13506433
100760,0.013145312
100761,-0.839674538
100762,-0.26278522
100763,-0.543885208
100764,-0.765556557
100765,0.371867854
100766,-0.838572401
100767,-0.591715124
100768,-0.240547376
100769,-0.389863201
100770,0.119568605
100771,-0.15171427
100772,-0.086406626
100773,-0.262638623
100774,-0.884133466
100775,-0.53112743
100776,-0.486756297
100777,-0.635357034
